0,40.7335962446306,-74.0031391382217,0 1 202 370
1,40.7580312053669,-73.9756882537977,0 13 149 359
2,40.6527661942354,-74.0030917633068,0 1 50
3,40.727068,-73.97977,0 7 104
4,40.7563769619476,-73.9676529760629,0 7 264
5,40.730957,-73.9544,0 3 280
6,40.591385,-73.960681,0 7 207
7,40.727838,-73.994533,0 3 37
8,40.741872,-73.988079,0 3 166
9,40.733591,-74.002286,0 1 202
10,40.7248267695678,-73.9813930973037,0 7 104
11,40.7396851826207,-74.0060198307037,0 3 131
12,40.7561191382642,-73.9725315775398,0 7 366
13,40.7183626477544,-73.9908166227313,0 7 39
14,40.7221599220681,-73.9817661445536,0 1 202 393
15,40.722828335662,-73.9941279465923,0 3 95
16,40.756208,-73.967912,0 3 52
17,40.719831,-73.98735075,0 7 39
18,40.7246124744415,-73.99048526,0 7 139
19,40.7284029788249,-74.0054388137305,0 7 39
20,40.756161,-73.967686,0 7 225
21,40.748118,-73.9871048927307,0 7 225
22,40.734920418547,-73.9882972236563,0 1 202
23,40.7139957033973,-73.9328161781781,0 7 267
24,40.61878,-74.0330672264099,0 7 72
25,40.726289,-74.00208,0 3 131
26,40.7416320618884,-73.9783769845963,0 7 39
27,40.736216,-74.003444,0 3 131
28,40.728014,-73.986315,0 3 131
29,40.7257545950684,-73.9949128031731,0 7 72
30,40.738098,-74.00417,0 3 19
31,40.72858,-73.999825,0 7 174
32,40.721353,-73.95775,0 13 282
33,40.726548,-73.995808,0 3 345
34,40.731538,-74.00486,0 3 255
35,40.7617685213975,-73.9651734512556,0 3 100
36,40.736827,-73.986909,0 3 60
37,40.7837319850287,-73.9504430375721,0 7 39
38,40.7730070166042,-73.9158862978038,0 7 45
39,40.7171352112943,-73.9568162995025,0 3 170
40,40.7213414881506,-73.9888797300267,0 156
41,40.7219413458581,-73.9962589623642,0 7 39
42,40.756402,-73.972592,0 3 19
43,40.764005,-73.970565,0 3 131
44,40.747721,-73.891463,0 3 166
45,40.7260716936935,-73.9834785461426,0 7 39
46,40.7299064647397,-74.0006012186718,0 7 39
47,40.7325800124641,-74.0025597810745,0 7 264
48,40.7558193920236,-73.9690107107162,0 3 131
49,40.7573936803524,-73.9933009728459,0 1 50
50,40.7225360520414,-73.986173786453,0 7 39
51,40.7188377125695,-73.9923833394134,0 7 184
52,40.7260551929771,-74.0015021798028,0 7 39
53,40.785953,-73.976422,0 7 225
54,40.730019,-74.000553,0 7 264
55,40.7325161326721,-74.0017317233624,0 7 39
56,40.720904,-73.987873,0 1 202 393
57,40.7269741968953,-73.9840471744537,0 7 39
58,40.733101548456,-74.0030056851157,0 3 19
59,40.727873,-74.000197,0 3 271
60,40.7211003831196,-73.9879241890915,0 1 202 393
61,40.7272,-73.979717,0 7 39
62,40.747357,-73.993297,0 7 225
63,40.73998,-73.986648,0 3 239
64,40.7196485455181,-73.9846070190824,0 3 196
65,40.7270066166667,-73.982913,0 7 104
66,40.726836,-74.002086,0 3 241
67,40.7587550436485,-73.9744313289099,0 156
68,40.731213,-74.003008,0 3 170
69,40.7637708,-73.959107,0 7 225
70,40.7223477222197,-73.9485025405884,0 7 39
71,40.7290474687069,-73.9784574508667,0 7 39
72,40.721734,-73.996823,0 3 131
73,40.7628123758175,-73.967519402504,0 7 104
74,40.73064099843,-74.0027046203613,0 13 229
75,40.72984595,-73.988725,0 3 186
76,40.7216728208912,-73.9877003680047,0 3 60
77,40.694543,-73.993308,0 3 170
78,40.7210487123052,-73.9831722392172,0 1 202 393
79,40.7224183617178,-73.9863203465939,0 7 264
80,40.7380878048836,-74.0095067024231,0 3 131
81,40.731368592927,-74.0020932539107,0 3 19
82,40.72176462,-73.990148,0 3 170
83,40.72419,-73.994387,0 3 165
84,40.760413,-73.974632,0 3 170
85,40.7636258343229,-73.9617525730139,0 12 129 357
86,40.727231,-73.979634,0 3 131
87,40.6739775119695,-74.0116936485477,0 7 225
88,40.7142811132774,-73.9650249481201,0 3 170
89,40.7375566976099,-74.0081875232209,0 3 191
90,40.786861,-73.978584,0 3 60
91,40.766684,-73.965944,0 7 39
92,40.7632340865658,-73.9838322392862,0 1 202
93,40.78482,-73.977128,0 7 39
94,40.731546,-73.982816,0 7 225
95,40.733779568854,-73.9995567870875,0 13 126 357
96,40.7366267739913,-73.9908854896675,0 3 246
97,40.7632036696084,-73.9847734528531,0 7 210
98,40.7230668449342,-73.9885038271033,0 7 225
99,40.7612497664378,-73.9657129802022,0 7 225
100,40.736961,-73.9917773008347,0 7 39
101,40.781856,-73.979227,0 3 235
102,40.7253399253558,-73.9924907684326,0 7 39
103,40.7567120739532,-73.9845381498937,0 3 170
104,40.72005,-73.9883470666667,0 3 170
105,40.7250467972628,-73.981307009374,0 7 104
106,40.726986102403,-73.9998437194089,0 3 19
107,40.731598,-74.003205,0 3 165
108,40.7641350250079,-73.9811922254077,0 3 345
109,40.7365494164144,-73.9892785880488,0 7 366
110,40.7388004647705,-73.9888596436296,0 3 131
111,40.7246224724009,-73.9958610603744,0 7 225
112,40.7350194359726,-74.0019670052254,0 3 258 384
113,40.72282,-73.983331,0 3 256
114,40.7288718223572,-73.998158,0 3 171
115,40.756768,-73.966914,0 7 39
116,40.719175,-73.985548,0 7 104
117,40.7222826728315,-73.9995288848877,0 13 71
118,40.7319956719399,-74.0035817027092,0 3 191
119,40.763576,-73.986712,0 7 39
120,40.7451761300463,-74.0094423294067,0 3 53
121,40.726121,-73.992822,0 3 170
122,40.779355,-73.950628,0 3 170
123,40.7283778108419,-73.9995395711346,0 1 202 393
124,40.733721,-74.0026,0 7 139
125,40.7569287290742,-73.9854526519775,0 3 35
126,40.7387832432692,-73.9889399892055,0 7 39
127,40.7196978,-73.98769604,0 3 205
128,40.728156,-73.9812620373828,0 7 39
129,40.725969,-73.998544,0 12 99
130,40.7339418624839,-74.0025466007763,0 3 19
131,40.755423,-73.968223,0 7 298
132,40.7270203995494,-74.001898142271,0 7 184
133,40.7202829249905,-73.9892269374164,0 3 165
134,40.7254716191739,-73.9837831899193,0 3 60
135,40.730517,-74.0002,0 1 202
136,40.731546,-74.000595,0 3 170
137,40.725769,-74.002861,0 7 39
138,40.672797,-73.983208,0 7 39
139,40.7163466485848,-73.9885425567627,0 3 106
140,40.7283164739649,-73.9834075438497,0 3 192
141,40.7246556423506,-73.9966644852886,0 13 49
142,40.7445569861079,-73.9906501942001,0 3 35
143,40.7805002894855,-73.9811864862076,0 1 340
144,40.71816,-73.95959413,0 3 271
145,40.7272517681122,-73.988795,0 3 166
146,40.719859,-73.988473,0 7 39
147,40.718750303908,-73.9877749750626,0 3 102
148,40.7197747224541,-74.0067127508062,0 3 57
149,40.710657,-73.969355,0 3 170
150,40.7181519064898,-73.9900016784668,0 3 191
151,40.72417,-73.978871,0 3 143
152,40.7287377119064,-74.000928,0 3 170
153,40.7393230772982,-74.0066151973661,0 3 266
154,40.752294,-74.008758,0 7 39
155,40.725324544152,-73.9841249342431,0 3 271
156,40.727282,-74.001756,0 3 170
157,40.7725307934112,-73.9834419786498,0 1 214
158,40.7217107599393,-73.9945067078959,0 3 170
159,40.7199996813727,-73.9878323650875,0 7 72
160,40.7752647851892,-73.9831263260846,0 1 214 340
161,40.724903,-73.998324,0 3 175
162,40.7248801097616,-73.9946846106741,0 7 104
163,40.7223472140216,-73.9840780198574,0 3 170
164,40.7558710140151,-73.997990129033,0 1 27
165,40.730047,-74.003214,0 3 271
166,40.755215,-73.968424125,0 7 39
167,40.7289880166667,-73.988404,0 7 39
168,40.7278565116125,-73.9857892696372,0 7 104
169,40.729444,-73.985883,0 3 171
170,40.7271171198217,-73.9856170976791,0 7 39
171,40.7683959411039,-73.9847562355731,0 7 366
172,40.7228979129231,-73.9832353697567,0 7 39
173,40.770591,-73.956964,0 3 170
174,40.7369497006533,-73.9908385276794,0 3 53
175,40.726997,-73.9953836666667,0 12 71 396
176,40.7256382235593,-73.9845614880323,0 7 104
177,40.7271904782623,-73.9937778786616,0 3 256
178,40.7308319678671,-74.0009512741371,0 7 39
179,40.723467,-74.003402,0 3 177
180,40.723698,-74.00844,0 9 114
181,40.727339,-73.986561,0 7 39
182,40.73083635,-74.000919,0 7 184
183,40.730315075,-74.00229,0 3 19
184,40.726104216544,-73.9892131090164,0 7 139
185,40.7286897322996,-74.0020608901978,0 3 170
186,40.7365292085071,-73.9974621681212,0 3 131
187,40.727036,-73.989455,0 7 39
188,40.7282712079655,-73.9886587795426,0 7 225
189,40.7268064390418,-73.9827762380876,0 3 131
190,40.7221759229718,-73.9968194311346,0 3 37
191,40.7284757257324,-74.0045206556234,0 1 198 367
192,40.7642179727554,-73.988342,0 3 192
193,40.7234012363514,-73.9884751321934,0 3 131
194,40.721321,-73.996936,0 7 184
195,40.731307,-74.0023741333333,0 3 170
196,40.7408002321486,-73.9820760601798,0 3 235
197,40.728606,-74.003215,0 3 35
198,40.7285787847307,-73.9846414536675,0 7 104
199,40.730178,-74.0003224,0 3 117
200,40.738599,-74.005526304245,0 7 39
201,40.7805576799708,-73.9817190170288,0 13 126 357
202,40.766696,-73.959264,0 3 218
203,40.7243494199753,-73.9881422709251,0 7 39
204,40.7783641491047,-73.9816331863403,0 3 160
205,40.726019,-74.00931,0 7 207
206,40.73174449,-74.001123,0 3 148
207,40.777531,-73.979148,0 7 39
208,40.7313320581302,-74.0025222301483,0 3 170
209,40.7630510915611,-73.9760670514688,0 3 19
210,40.7294332,-73.987067,0 3 280
211,40.672306,-73.97722,0 3 191
212,40.7517648601754,-73.972755416289,0 3 171
213,40.7342895964864,-73.9925555053014,0 1 50
214,40.732051,-74.001434,0 3 191
215,40.72478,-73.994703,0 7 104
216,40.735482,-74.0060737,0 3 170
217,40.7221850986299,-74.0095925331116,0 3 266
218,40.715594,-73.998234,0 3 165
219,40.7639434802872,-73.976363,0 3 190
220,40.7263959575178,-73.9837461524492,0 3 60
221,40.7239109100031,-74.0030171622101,0 7 366
222,40.771142,-73.983464,0 3 191
223,40.7607807887089,-73.98433685302734,0 3 29
224,40.7601457516776,-73.9754644184597,0 3 57
225,40.719455,-73.996361,0 3 293
226,40.6712166869357,-73.9842052818004,0 7 139
227,40.7316979983635,-73.9892269374164,0 1 202
228,40.775648,-73.980065,0 7 39
229,40.7361810857226,-73.9922169122415,0 7 298
230,40.7285334909197,-73.9878094090796,0 3 57
231,40.7296165908459,-73.9897978305817,0 7 39
232,40.7283013979613,-73.9993903661442,0 1 202 370
233,40.730465,-74.00426030159,0 7 39
234,40.7284247250275,-73.9872756811226,0 3 52
235,40.74789,-74.004466,0 7 39
236,40.7144640865116,-73.9991158246994,0 3 70
237,40.7317188967328,-73.9854104911256,0 7 207
238,40.7340677710839,-74.0063685178757,0 3 191
239,40.7556301574511,-73.9823400619857,0 14 162
240,40.72583,-74.008384,0 7 225
241,40.733908,-73.990875,0 13 155
242,40.7814863,-73.9762919,0 7 39
243,40.7244942962443,-73.9933474663954,0 7 104
244,40.673497,-73.9828616380692,0 7 39
245,40.7225550667204,-73.987872004509,0 3 192
246,40.7294242165633,-73.9835625004015,0 7 158
247,40.7358076,-74.0059894,0 7 225
248,40.703066,-73.98773,0 13 229
249,40.7278692,-73.9856719,0 3 191
250,40.7805688922377,-73.9764745451004,0 3 19
251,40.689539,-73.9916225,0 7 39
252,40.7279219,-73.979256,0 3 131
253,40.72040765,-73.996878,0 3 60
254,40.7358928721479,-74.0052044391632,0 3 96
255,40.78538,-73.97302,0 1 202 393
256,40.7377050366043,-73.9881709658848,0 3 266
257,40.6945752833333,-73.993686,0 3 102
258,40.8872702142329,-73.9049778288649,0 7 39
259,40.7277861386409,-73.9792449677471,0 3 218
260,40.7606832709659,-73.9899802207947,0 3 170
261,40.7293972419695,-73.9877175850206,0 7 238
262,40.729815,-73.980786,0 7 39
263,40.722963,-73.994806,0 12 71 396
264,40.7324211778258,-74.00180632496,0 7 225
265,40.7862167333333,-73.97607057,0 3 218
266,40.776141,-73.9530834333333,0 3 170
267,40.763583298167,-73.9753094553809,0 3 131
268,40.7270697314278,-73.9919060468674,0 7 184
269,40.7310810192768,-74.0028048358527,0 13 126 325
270,40.723286,-73.9884432,0 7 39
271,40.7034976757207,-74.0112977063555,0 3 19
272,40.7360310737528,-73.9793586730957,0 3 36
273,40.7328407095721,-73.985863025546,0 7 184
274,40.728616,-73.980504,0 3 60
275,40.7214978820584,-73.9966013591673,0 12 71 320
276,40.784597,-73.979739,0 3 36
277,40.7859030925644,-73.9764833450317,0 3 52
278,40.734958,-73.98873,0 7 184
279,40.7340847583704,-74.0042911154083,0 3 205
280,40.7823165144297,-73.9811128377914,0 3 57
281,40.730179,-73.983904,0 7 39
282,40.7276617924585,-73.9853588394525,0 7 184
283,40.7552002685749,-73.970821211326,0 3 266
284,40.7508659964548,-73.9866439845491,0 3 266
285,40.7842709229085,-73.9775133629882,0 7 104
286,40.7319458515948,-74.0013988851112,0 3 58
287,40.57328414916992,-73.98013305664062,0 7 104
288,40.684157,-74.00167,0 3 170
289,40.729928,-73.98115,0 7 139
290,40.740972,-73.981531,0 7 39
291,40.764596,-73.976992,0 3 19
292,40.7216608966545,-73.9973646099674,0 3 191
293,40.7273413427604,-73.9854621427848,0 7 39
294,40.7271774616936,-74.000483751297,0 3 19
295,40.7418762716446,-73.9780700752378,0 7 225
296,40.7834529125095,-73.9791261022932,0 7 264
297,40.7220773602829,-74.0035709738731,0 3 131
298,40.7710684361153,-73.9596460624367,0 3 57
299,40.7453102481831,-73.978421241045,0 3 58
300,40.7327447836158,-73.9814045756914,0 3 36
301,40.7451731630029,-73.9785866109351,0 7 225
302,40.74623,-73.977725,0 3 57
303,40.7560852338895,-73.9860877006656,0 7 264
304,40.7298060099983,-73.993316,0 3 345
305,40.7299905924988,-73.9798148124654,0 7 39
306,40.745949,-73.977803,0 7 39
307,40.7878526800515,-73.97472381591797,0 3 36
308,40.7297502785608,-73.9784603467817,0 7 39
309,40.7462450034429,-73.9775508642197,0 7 264
310,40.7601530728112,-73.9889457281739,0 3 19
311,40.71890394,-73.95663054,0 3 102
312,40.7348950659147,-74.003154887289,0 3 246
313,40.7858889140893,-73.9768590805527,0 3 73
314,40.746023,-73.979860925,0 3 170
315,40.71386,-73.951577,0 3 102
316,40.719677,-73.98769,0 7 297
317,40.7222586867503,-73.9969973317663,0 13 94
318,40.7450338820513,-73.9756882537977,0 3 191
319,40.7827998810992,-73.9734148979187,0 3 177
320,40.70689010620117,-74.00433349609375,0 3 19
321,40.717102,-73.962949,0 3 19
322,40.734758,-73.992803,0 13 149 359
323,40.7407925945938,-73.9817317094532,0 3 102
324,40.7811401,-73.97988982,0 7 225
325,40.7257326342488,-73.9838092828001,0 7 207
326,40.726933,-73.98007,0 3 102
327,40.721591,-73.9991426467896,0 3 131
328,40.7470112274338,-73.983011543205,0 3 271
329,40.78309502,-73.9804977833333,0 3 218
330,40.7381160343279,-73.9879643620795,0 3 271
331,40.7142705619459,-73.9486424714939,0 3 280
332,40.725665,-73.999281,0 3 29
333,40.7269493819995,-73.9890605075063,0 3 170
334,40.72201,-73.9964161,0 3 218
335,40.747966105583,-73.9766639432551,0 3 191
336,40.7744357820985,-73.9572927127992,0 3 19
337,40.7604702508169,-73.9743280196499,0 3 60
338,40.7365853685014,-73.990845317291,0 3 102
339,40.7509850443347,-73.9807445672841,0 3 170
340,40.786907,-73.97784145,0 3 205
341,40.746531412837,-73.8991846095142,0 3 280
342,40.7345873077574,-73.987895494095,0 7 225
343,40.7436439127436,-73.9838882535696,0 3 131
344,40.7832930268688,-73.9786612215323,0 14 162
345,40.778246,-73.981043,0 7 184
346,40.726801,-73.985937,0 3 235
347,40.726298,-74.001899,0 3 170
348,40.7832509279251,-73.978201225,0 3 191
349,40.734667750589,-73.9877634970556,0 7 39
350,40.7300696844065,-74.0003544578773,0 1 89
351,40.784007,-73.97771854,0 7 39
352,40.7340112579739,-73.9928711423613,0 3 102
353,40.75172062,-73.970707,0 7 225
354,40.738554,-73.983285,0 7 39
355,40.734799,-73.988718,0 7 104
356,40.729718,-73.99962,0 3 73
357,40.7486960690643,-73.9759235675903,0 7 39
358,40.708455,-74.013339,0 3 345
359,40.7182820132764,-73.945004940033,0 7 39
360,40.7796610298723,-73.9504965372366,0 3 191
361,40.72352,-73.989381,0 3 280
362,40.72287473,-73.99683436,0 13 46
363,40.7420222437805,-73.9776420593262,0 7 39
364,40.760182803991,-73.9730710858775,0 3 205
365,40.7220111478885,-74.0043025924255,0 14 162
366,40.687092,-73.974616,0 7 39
367,40.7254613791298,-73.9840773493052,0 3 58
368,40.7829269,-73.9801205,0 1 89
369,40.727119,-73.993104,0 3 205
370,40.6869056516707,-73.9757399080695,0 7 104
371,40.704664,-74.009163,0 7 225
372,40.72363,-73.989542,0 3 52
373,40.725052,-73.9829687,0 7 104
374,40.749611369742,-73.9797459415592,0 14 162
375,40.7922899650361,-73.973439,0 1 202 370
376,40.755692,-73.980258,0 7 39
377,40.7382621972617,-74.0022654110747,0 3 123
378,40.745212,-73.978328,0 7 39
379,40.80051,-73.961946,0 3 60
380,40.7642588279929,-73.9787578582764,0 3 52
381,40.7188328919217,-73.9566211419091,0 3 218
382,40.716728,-74.008113,0 3 131
383,40.7226705551147,-73.979903,0 7 207
384,40.730188,-74.000373,0 3 60
385,40.7451070387794,-73.9783501625061,0 3 218
386,40.7294702456179,-73.9879846572876,0 7 184
387,40.7326842023362,-74.0027072804203,0 3 19
388,40.749901,-73.981291,0 3 95
389,40.695241,-73.995896,0 3 60
390,40.67517,-73.975017,0 3 58
391,40.7286023487415,-73.989961522881,0 7 225
392,40.7234730855823,-73.982971369181,0 3 170
393,40.745972,-73.97786,0 7 39
394,40.7940259961641,-73.9704751968384,0 3 218
395,40.7730018798254,-73.9555406570435,0 3 19
396,40.7537493049938,-73.973438409838,0 3 205
397,40.7293706493759,-73.9879497885704,0 3 171
398,40.6873419685975,-73.9902055263519,0 3 52
399,40.801117,-73.967771,0 7 184
400,40.729488,-73.987042,0 7 225
401,40.729411,-74.001804,0 3 73
402,40.7836393,-73.9795256,0 7 104
403,40.7522129028267,-73.977612555027,0 3 19
404,40.7423335516677,-73.9968825571841,0 3 170
405,40.6751008386181,-73.9750913589843,0 3 70
406,40.726743,-73.989037,0 3 191
407,40.7316166100383,-73.9891004562378,0 7 39
408,40.72632755,-73.991821,0 3 275
409,40.7455215853043,-73.9780175685883,0 3 19
410,40.7405663326881,-73.9983401892703,0 3 205
411,40.7591861486435,-73.9919571125,0 3 19
412,40.726298,-73.996631,0 7 72
413,40.7295196,-73.989779,0 7 264
414,40.803132,-73.964,0 7 39
415,40.712755,-73.967546,0 7 202 393
416,40.70320348,-73.991205,0 3 138
417,40.7938291299606,-73.9704883194913,0 7 104
